current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Business Analyst,IBEForuM,1.8,"Business Analysis, Business Acumen, Interpersonal Skills, International Sales, Communication, Problem Solving, Analytical Skills, Written Communication",BSc Computer science ,St Joseph's University,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Thomson Reuters,5.9,"Financial Analysis, Business Analysis, User Stories, Microsoft Azure, Azure DevOps Services, Azure SQL, Requirements Gathering, Requirements Analysis, Business Requirements, Requirements Management, Functional Requirements, Requirement Specifications, Sign off, Agile Methodologies, Agile & Waterfall Methodologies, Agile Testing, Scrum, Test Management, Manual Testing, Regression Testing, Agile Project Management, Stakeholder Management, Project Management, Operations Management, Administration, Management, Research, Analytical Skills",Master of Business Administration - MBA,Dayananda Sagar Institutions,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst 1,Amazon,9.4,"Data Science, Data Analytics, Machine Learning, Data Mining, Data Analysis, Statistical Data Analysis, Data Warehousing, Data Visualization, Data Modeling, Analytical Skills, Analytics, Microsoft Office, Python (Programming Language), Microsoft Excel, Teaching, Data Wrangling, Data Cleaning, Statistics, Statistical Modeling, EDA, Exploratory Data Analysis, SQL, Supervised Learning, Unsupervised Learning, Predictive Modeling, Predictive Analytics, Natural Language Processing (NLP), Deep Learning, Tableau, Amazon Web Services (AWS), Critical Thinking, Problem Solving, Time Series Analysis, Trend Forecasting, Forecasting",Data Science Career Track,Springboard,"Share Data Through the Art of Visualization, Statistics, Analyze Data to Answer Questions, Git and GitHub, Introduction to Data and Data Science, Mathematics,  Process Data from Dirty to Clean,  Prepare Data for Exploration, Intro to Machine Learning, Python,  Ask Questions to Make Data-Driven Decisions,  Foundations: Data, Data, Everywhere,  Data Collection and Processing with Python,  Python Basics,  Python Classes and Inheritance,  Python Data Structures,  Python Functions, Files, and Dictionaries,  Python Project: pillow, tesseract, and opencv,  SQL for Data Science, Python 3 Programming Specialization,  Introduction to Applied Machine Learning, Programming for Everybody (Getting Started with Python), Data Analyst with Python Track, Python Statistics Essential Training, Data Science Training Certificate, Machine Learning A-Z, Programming with Python, Introduction to Python Programing",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Meesho,5.5,"Time Study, Failure Mode and Effects Analysis (FMEA), Pareto Charts, Teamwork, Product Development, Data Visualization, Data Analytics, Google Data Studio, Postman API, Business Operations, Customer Relationship Management (CRM), Team Building, CSAT, Market Analysis, Opportunity Assessment, Competitive Analysis, E-Commerce, Healthtech, Customer Retention, Business Strategy, Strategy, Python (Programming Language), Investors Relations, Business Analytics, SQL, Microsoft Excel, Tableau, Data Analysis, Statistics, Microsoft PowerPoint, IBM SPSS, Google Analytics, Google Ads, Microsoft Office, HTML, Css, Google Website Optimizer, Api, Product Management, Analytical Skills",Bachelor of Technology - BTech,"Dr B R Ambedkar National Institute of Technology, Jalandhar",,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,ANALITICA,3.6,"PySpark, Hive, Business Metrics, E-Commerce, Insight Generation, Statistical Concepts, Hindi, Product Analytics, Adobe Analytics, ROI Strategies, Cost Reduction, Customer Experience, Data Validation, Neural Networks, D3.js, ggplot, K-Nearest Neighbors (KNN), Credit Risk Management, Mixpanel, CleverTap, Datasets, Computer Science, Data Cleaning, Report Automation, Macros, Assortment Strategies, Demand Forecasting, Data-Driven Insights, Database Queries, Trend Analysis, Forecasting, Data-driven Decision Making, Applied Mathematics, Statistical Analysis, Sales Processes, Lead Generation, Business Process, Documentation, Requirements Gathering, Business Requirements, Lucidchart, Tableau, Business Insights, Analytical Solutions, SAS (Software), Teamwork, Data Analytics, Business Analysis, Problem Solving, Presentations, Report Preparation, Presentation Skills, Statistics, Machine Learning, Workforce Optimization (WFO), Startups, Education, Learning, Following Up, Business Development, Training, Business, Analytical Skills, Statistical Data Analysis, Microsoft Office, Social Media, Marketing Strategy, Analytics, Microsoft Power BI, Consulting, Data Analysis, EDA, Sales, Customer Relationship Management (CRM), Marketing, Market Research, SQL, SAS (Programming Language), C (Programming Language), C++, Python (Programming Language), Microsoft Excel, Social Media Marketing, Sales & Marketing",Bachelor of Technology - BTech,National Institute of Technology Rourkela,Python (Basic),Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,IBM,7.8,"Project Management, Microsoft Office, Variance Analysis, Written Communication, Business Relationship Management, Forecasting, Public Speaking, Leadership, Event Planning, Nonprofit Organizations, Program Management, Microsoft Excel, Management",Master of Business Administration - MBA,Prestige Institute of Management & Research,"SAFe Agilist Certification, Project Management Professional (PMP)",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Computacenter,3.8,"Visual Basic for Applications (VBA), Microsoft Excel, ServiceNow, ITIL V4, ITSM, Technical Analysis",Bachelor of Engineering - BE,Global Academy Of Technology,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst | Product ,Olyv India (formerly SmartCoin),4.3,"Tableau, Google BigQuery, Redash, Data Analysis, Pricing Analysis, Product Analysis, SQL, power bi , SAS (Programming Language), Microsoft Power BI, Python (Programming Language), MySQL, Microsoft Office, Microsoft Excel, Microsoft Word, Leadership, Microsoft PowerPoint, Public Speaking, C (Programming Language), Presentation Skills, Communication",BTech - Bachelor of Technology,"Presidency university,bangalore","Project Management: The Basics for Success, Build Your Portfolio Website with HTML and CSS, Introduction to the Internet of Things and Embedded Systems, Leadership and Emotional Intelligence, Google Analytics for Beginners",Bengaluru,Karnataka,India,business_analyst_Final
Associate - projects ,Cognizant,1.9,"Business Strategy, Analytical thinking, Easily Adaptable, Scaled Agile Framework, Industrial Relations, Collaboration and Teamwork , SAP S/4HANA Cloud, Cross-functional Coordination, SAP ERP, Talent Management, Compensation, Employee Engagement, Timelines, Team Management, Customer Journeys, Recruiting, HR tech, Hrms, HR core , Microsoft Power BI, KPI Dashboards, POWER BI, KPI Implementation, Problem Solving, Training and Development (HR), HR Policies, Human Resources (HR), Interpersonal Communication, Organization Skills, Time Management, DATASET HANDLING IN EXCEL, BASIC IN LEAN , Process Mapping, PAY METRICS AND POSITIONING, Creative Writing, Fundraising, Event Management, Financial Analysis, Data Extraction, Client Relations, Creativity and Innovation, Contact Centers, Team Leadership, Performance Motivation, Customer Satisfaction, Transaction Management, Negotiation, Canva, Presentations, Communication, Analytical Skills, self motivation",Master of Business Administration - MBA,"ICFAI Foundation for Higher Education, Hyderabad","Getting Started with Support from SAP (Support Accreditation) - Record of Achievement, PwC Switzerland - Power BI Job Simulation, GE Aerospace - Explore Human Resources Job Simulation, Darwinbox Core 101",,,India,business_analyst_Final
Business Analyst,Input Zero Technologies Pvt. Ltd.,3.6,"FRD, Agile Project Management, Product Demonstration, Project Planning, Teamwork, Attention to Detail, Computer Science, Gap Analysis, Data-flow Diagrams, Non-Functional Requirements, Advanced Excel , Documentation, Prototyping, SRS , User Stories, Sprint Planning, Sprint Backlog, Requirements Gathering, Requirements Management, BRD, Jira, UML Diagrams , Agile Methodologies, Scrum, SDLC, Requirements Analysis, Databases, Microsoft SQL Server, Data Visualization, Microsoft Power BI, Extract, Transform, Load (ETL), ETL Tools, Microsoft Excel, Red point , R (Programming Language), Analytical Skills, English, Communication, Problem Solving, Presentations, Design, Data Analysis, SQL, Oracle SQL Developer, Python (Programming Language), Pandas, C (Programming Language), C++, Java, Tableau, Data Scraping, Alteryx, Big Data Analytics, Business Analytics",Certified Advance Business Analyst ,Business Analyst Training Institute ,"Associate Business Process Analyst , Redhat Certified System Administrator, ServiceNow Certified System Administrator",Pune,Maharashtra,India,business_analyst_Final
Senior Business Analyst,McKinsey & Company,7.9,"Teaching, Start-up Environment, Logistics Management, Administrative Assistance, Business Valuation, DCF Valuation, Investment Banking, Quantitative Research, Event Management, Discord, Marketing Strategy, Social Media Marketing, Marketing, Canva, Instagram, Leadership, Process Improvement, Project Management, Business Development, Networking, Application Development, Data Analysis, Analytical Skills, Financial Accounting, Microsoft Office, Qualitative Research",Bachelor's degree,Ashoka University,"Python Data Structures, Introduction to Probability and Data with R, Excel Skills for Business: Essentials, Marketing in a Digital World (with Honors), Financial Accounting: Foundations",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Loyalty Methods,3.1,"Scrum, Product Research, Competitive Analysis, Product Management, Application Programming Interfaces (API), Software as a Service (SaaS), Business Applications, Requirements Management, Office 365, Computer Science, Written Communication, Critical Thinking, Customer Loyalty, Requirements Analysis, Agile & Waterfall Methodologies, Market Knowledge, Business, Structured Documentation, Analytical Skills, Business Process, User Acceptance Testing, Presentation Design, Business Presentation, Business Analytics, BRDs, Templates, Reporting & Analysis, Employee Benefits, FRD, Software Requirements, Requirements Gathering, Key Performance Indicators, Decision-Making, Product Strategy, Presentations, Software Development Life Cycle (SDLC), Product Requirements, Business Analysis, Business Requirements, GitHub Copilot, RTM, Cross-functional Team Leadership, Functional Analysis, Functional Testing, Functional Training, Functional Specifications, Cross-Functional Team Building, Cross-functional Coordination, Cross-team Collaboration, Functional Requirements, Public Speaking, Presentation Skills, Marketing, Marketing Management, Market Research, Program Management, Product Marketing, Market Analysis, Email Marketing, Group Presentations, Group Discussions, Group Decision-Making, Leadership, Microsoft Office, Git, SQL, IT Business Analysis, BRD, Functional Requirements Specification (FRS), Confluence, Communication, Project Management, Agile Methodologies, Unit Testing, User Stories, GitHub, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, frs, Postman API, Documentation, Stakeholder Management, RCA, Jira, Telugu, Hindi, Kannada, Tamil, English",Master of Business Administration - MBA,Alliance University,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Amazon,5.0,"Microsoft Outlook, MongoDB, Microsoft Azure, Tableau, Teradata Data Warehouse, Oracle Data Integrator (ODI), Data Structures, Database Management System (DBMS), MySQL, NoSQL, python, Unix, PHP, C (Programming Language), Microsoft Access, Microsoft Word, Microsoft Excel, Microsoft PowerPoint",Bachelor of Engineering - BE,"Lakshmi Narain College of Technology, Kalchuri Nagar, Raisen Road, Post Klua, Bhopal-462021","Data Engineering and Machine Learning using Spark, Databases and SQL for Data Science, IBM Agile Explorer, Big Data Foundations - Level 1, Data Engineering Essentials, SQL(Basic), Microsoft Certified Azure Fundamentals, Tableau Desktop Specialist",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Meesho,0.8,"Deep Learning, Data Analytics, Data Analysis, Machine Learning Algorithms, Microsoft Power BI, Microsoft Excel, Pandas, NumPy, SQL, MySQL, Database Management System (DBMS), C++, Python (Programming Language), React.js, Dsa, JavaScript, Cascading Style Sheets (CSS), HTML, English",Bachelor of Technology - BTech,"Indian Institute of Information Technology, Design and Manufacturing, Jabalpur","SQL ADVANCED, machinelearning.AI",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Genpact,1.9,"Strategic Sourcing, Supplier Negotiation, Supplier Relationship Management, Supply Chain Operations, Information Technology Infrastructure, Microsoft Excel, Customer Relationship Management (CRM), Warehouse Operations, Microsoft PowerPoint, Customer Service, Communication, Project Management",Master of Business Administration - MBA,Chitkara University,"Demand and Capacity Management for Operations, Supply Chain Foundation: Risk and Resilience, Strategic sourcing, Supply Chain Management, Excel Skills for Business , Google Project Management ",Chandīgarh,Chandigarh,India,business_analyst_Final
Business Analyst,Shadowfax,4.3,"User Stories, EDA, Statistical Analysis, Business Process, Enterprise Solution Design, Statistical Programming, Data Marts, Data Quality, Extract, Transform, Load (ETL), Attention to Detail, LookML, Confluence, Data Products, Logics, Dashboards, Google BigQuery, MetaBase, Microsoft Power BI, Zoho Analytics BI, Microsoft Excel, Python (Programming Language), Analytical Skills, Data Analysis, Critical Thinking, Business Administration, Strategy, Project Management, Business, Strategic Planning, Microsoft Office, Problem Solving, Communication, Leadership, Presentations, English, Hindi, Assamese, SQL, Bengali",Bachelor of Business Administration - BBA,Techno India Institute of Technology,Data Analytics,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,FlyNava Technologies,2.2,"PMO Services, Project Managers, Project Management, Agile Project Management, User Acceptance Testing, KPI Dashboards, Project Planning, Documentation, Cross-team Collaboration, Stakeholder Management, Product Innovation, Product Development, Product Design, Databases, Product Management, Python (Programming Language), Business Intelligence (BI), Stakeholder Relations, Presentations, Microsoft Power BI, Business Process, Figma (Software), Data Analysis, Business Analysis, Data Mining, Market Analysis, Competitive Analysis, Data Warehousing, Analytical Skills, Digital Marketing",Master's degree,"Christ University, Bangalore",,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Flipkart,4.0,"Presentation Skills, Matplotlib, Predictive Modeling, Exploratory Data Analysis, Data Manipulation, MetaBase, Insight Generation, Business Requirements, Pattern Recognition, Data Modeling, Visualization, Business Intelligence (BI), Statistical Data Analysis, Business Analytics, PostgreSQL, Panda, NumPy, Predictive Analytics, Multitasking, Google Docs, Teamwork, Data Cleaning, Pandas (Software), Pivot Tables, Data Reporting, Analytics, Programming, Dashboard, Google Sheets, Business Insights, Databases, Business Analysis, SQL, Analytical Skills, Data Analytics, Machine Learning, MySQL, Python (Programming Language), Data Analysis, Data Visualization, Data Science, Statistics, Data Mining, Tableau, Microsoft Excel, Microsoft Office, Leadership, Communication, Problem Solving, Decision-Making",Postgraduate Program,Great Lakes Institute of Management,"Machine Learning with Python: A Practical Introduction, Analyzing Data with Python, Laws of Thermodynamics",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Swiggy,5.7,"Python (Programming Language), Tableau, Microsoft Power BI, Product Analysis, Experimental Design, Dashboards, Automation, Data Analysis, Problem Solving, Management, SQL, Microsoft Excel",BTech - Bachelor of Technology,Banasthali Vidyapith,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Citi,7.5,"PySpark, SQL, Python, Data Visualization, Microsoft Power BI, Microsoft Power Apps, Generative AI, Microsoft Office, Celonis, Analytical Skills, Microsoft Excel, Problem Solving, Economics, Non-Governmental Organizations (NGOs), Research, Microsoft Word, Microsoft PowerPoint, R, Interpersonal Communication, Leadership, Public Speaking, Intercultural Communication, Lecturing, Self-confidence",Master of Arts,Madras School of Economics,"Useful Excel For Beginners, Strategy Consulting Virtual Experience",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst_Cybersecurity ,NTT DATA,1.2,"R (Programming Language), Business Analytics, Analytical Skills, Advance statistics, SQL, Microsoft Power BI, Microsoft Excel, Communication, Tally ERP, Tableau, Python (Programming Language)",Master of Business Administration - Business Analytics ,ISBR Business School,"SQL for Business Analytics , HTML and CSS, Tableau, Advance excel , PYTHON-TOC",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Swiggy,2.6,"HTML, Cascading Style Sheets (CSS), Microsoft PowerPoint, Microsoft Excel, Microsoft Power BI, NumPy, Pandas (Software), Python (Programming Language), Oracle SQL Developer, Manual Testing",Bachelor of Engineering - BE,Vidyavardhaka College of Engineering,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Altrata,6.2,Healthcare,,,,Bengaluru,Karnataka,India,business_analyst_Final
Technical Business Analyst II,Narvar,4.7,"Google BigQuery, Business Requirements, Stakeholder Management, PostgreSQL, Data Analysis, Google Cloud Platform (GCP), Microsoft SQL Server, Debugging, Java, Data Structures, Algorithms, Internet Information Services (IIS), ASP.NET, Azure Bot Service, Docker, Operating Systems, Networking, Python (Programming Language), C#, SQL, Linux",Bachelor of Technology,Kakinada Institute of Engineering and Technology,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Swiggy,4.1,"Supply Chain Analytics, Product Analytics, Python, Stakeholder Management, Periscope Data, Snowflake, Rudderstack, Analytical Skills, Problem Solving, Microsoft Office, QlikView, Microsoft Power BI, Incentive Compensation, Database Management System (DBMS), Microsoft Excel, C++, Data Analysis, Data Visualization, Tableau, SQL, Python (Programming Language)",Bachelor of Technology - BTech,ABES Engineering College,"Hands-On Introduction: SQL, Power BI: Dashboards for Beginners, SQL for Data Analysis, Tableau Essential Training",,,India,business_analyst_Final
Business Analyst,IBM,12.2,"ASP.NET, CSS, AJAX, HTML, C, C++, Core Java, SQL, JavaScript, C#, Data Structures, Programming, MySQL, Servlets, Hibernate, PHP, Java, Microsoft Excel, Microsoft Word, Analytical Skills, communication skill",Bachelor of Technology - BTech,Dr. A.P.J. Abdul Kalam Technical University,"Cognitive Practitioner, Big Data Foundations - Level 1, IBM Blockchain Essentials, Data Science Foundations - Level 1, Enterprise Design Thinking Practitioner",Bengaluru,Karnataka,India,business_analyst_Final
Senior Member of Technical Staff,Google,6.5,"Machine Learning, Microsoft Excel, c, Java, SQL, SAS Programming, Statistical Data Analysis, Python, MySQL, Python (Programming Language), Django, Data Cleaning, Data Analysis, SAS, Data Mining, data preprocessing, Data Wrangling, power bi, Extract, Transform, Load (ETL), NumPy, Scikit-Learn",,,"data science, elitmus, java",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,KPMG,10.5,"User Acceptance Testing, Jira, BRD, CSM, Agile Methodologies, Use Case, User Stories, Requirements Gathering, Agile & Waterfall Methodologies, Business Requirements, Software Development Life Cycle (SDLC), Unified Modeling Language (UML), Business Analysis, Gap Analysis, angular 7, typescript, angular 6, Microsoft SQL Server, TypeScript",Bachelor of Engineering - BE,Sri Krishna College of Engineering and Technology,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Genpact,4.2,"Microsoft Power BI, Tableau, Microsoft Excel, Python (Programming Language), SQL",Bachelor of Technology - BTech,Veltech Dr.RR Dr.SR University,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Tech Mahindra,5.4,"Requirements Gathering, Requirements Analysis, Excel Formulas, Attention to Detail, Problem Solving, Visualization, Datasets, Written Communication, Business Analytics, Business Requirements, Reporting, Data Analysis, Microsoft Excel, Microsoft Power BI, Data Models, Extract, Transform, Load (ETL), Dashboards, Data Visualization, Data Analytics, Data Modeling, DAX, Analytics, Research, c, C++, Leadership, Team Management, Presentation Skills, Company Profiling, Audio Transcription",M.Tech,PES University,"Introduction to Generative AI, Introduction to Large Language Models",Bengaluru,Karnataka,India,business_analyst_Final
Senior Business Analyst,Amazon,8.5,"Management Consulting, Healthcare Consulting, Python, Machine Learning, Data Analysis, Software Development, Operations Management, SQL, MySQL, Tableau, Microsoft Power BI, Excel, R, Retail Sales Analysis",Bachelor of Engineering,"Indira Gandhi Engineering College, Sagar-470004",,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,ANZ,6.7,"Business Process Analysis, BRD, Human Resources (HR), Teamwork, HR Strategy, Analytical Skills, Jira, Project Management, Microsoft Excel, Framework Design, SQL Server Reporting Services (SSRS), Presentation Skills, Visualization, Microsoft Power BI, Extract, Transform, Load (ETL), Query Optimization, Normalization, Data Modeling, Connectivity, Defining Requirements, Knowledge Acquisition, User Stories, Technical Requirements, Business Requirements, Organization Skills, Problem Solving, Data Analytics, Customer Relationship Management (CRM), SAP ERP, Business Analysis, RapidMiner, Interpersonal Communication, Front-End Development, Qlik Sense, R (Programming Language), SQL, Tableau, Web Development, Ruby on Rails, Database Management System (DBMS), Bootstrap, JavaScript",Master of Science - MS,University of Liverpool,"Introduction to Data Analytics for Business, AWS Fundamentals:Going Cloud-Native, Ethical Hacking, Programming for Everybody(Getting Started with Python), Cloud Computing",Bengaluru,Karnataka,India,business_analyst_Final
Sr. Data Analyst,Numeric Technologies,8.7,"Machine Learning, Microsoft Power BI, Tableau, Data Analysis, Microsoft Office, MySQL, Japanese, Visual Basic for Applications (VBA), SQL, Visual Basic, japanese language , Microsoft Excel, Business Operations, Python (Programming Language), Oracle Database, Microsoft SQL Server",B.Tech,Greater Noida Institute of Technology(GNIOT),"R Programming for Beginners, Tableau Desktop 10, Oracle Database 12c: SQL Fundamentals, Japanese N3, Certified Data Scientist, Machine Learning",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Amazon,6.2,"SQL , Aws, Microsoft Power BI, SQL, Amazon QuickSight, Tableau, Python (Programming Language), Microsoft Excel, Automation, Full-Stack Development, Java",Data Science and Analytics ,Savitribai Phule Pune University,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst at Founder’s Office,Seekho,2.8,"Relational Data Modeling, Content Management Systems (CMS), Google BigQuery, Redash, MySQL, Business Analysis, Data Models, Critical Thinking, Skilled Multi-tasker, Questionnaires, Attention to Detail, Functionality, Operational Oversight, Competitive Analysis, Quantitative Finance, Macros, Excel Models, Performance Analysis, Key Metrics, Data Collection, Organization Skills, Campaign Execution, Data-driven Decision Making, Presentations, Google Sheets, Interpersonal Communication, Business Insights, Statistical Analysis, Identifying Trends, Data Manipulation, PgSQL, Microsoft Power BI, Cross-functional Collaborations, Data Visualization, WebEngage, CRM Databases, Content Marketing, Cross-functional Team Leadership, Digital Strategy, Social Media, Content Management, Analytics, Search Engine Optimization (SEO), Marketing, Inbound Marketing, Marketing Campaign Management, Lead Generation, Email Campaigning, A/B Testing, Key Performance Indicators, Email Marketing, Campaign Management, Marketing Operations, Marketing Automation, Google Analytics, Growth Strategies, Public Relations, Social Media Marketing, Market Research, Cross-team Collaboration, Marketing Analytics, Campaign Strategies, Microsoft Office, Teamwork, Digital Marketing, Analytical Skills, Finance, English, Commerce, Artificial Intelligence (AI), Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Communication, Management",PGPM,"ICFAI Business School, Pune Official ","MySQL, Google Analytics for Beginners, Tableau 2020, Investment Analysis and Portfolio Management, Google Ads Search Certification, Financial Marketing
",Bengaluru,Karnataka,India,business_analyst_Final
Senior Business Specialist,Infineon Technologies,4.3,"Project Implementation, Product Launch, User Experience (UX), Stakeholder Relations, Interpersonal Communication, IT Service Management, Product Specialists, Interpersonal Skills, Stakeholder Management, Product Lifecycle Management, User Stories, Creative Writing, Storytelling, content writing, Blogging, Product Development, Requirement Specifications, Requirements Management, Requirements Analysis, Business Requirements, Documentation, UAT Coordination, Agile Methodologies, Business Analysis, Design input, Process Improvement, Requirements Gathering, Business Development, Interviewing, Sourcing and research , Office 365, Jira, Client Relations, Product Management, Product Design, Scrum, Analytical Skills, Problem Solving",Master of Business Administration - MBA,MBA at Sankara Institute of Management.Coimbatore ,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Atraya Technologies Pvt Ltd,3.8,"IT Business Analysis, BRD, Requirement Specifications, Microsoft Excel, Mathematics, .NET Framework, SAS (Programming Language), Machine Learning, Artificial Intelligence (AI), Cloud Computing, Microsoft Power BI, SQL, Teamwork, Statistical Data Analysis, Team Building, Business Development, Leadership, Travel Management, Personal Development, Interpersonal Skills, Organization Skills, Problem Solving, Public Speaking, Interpersonal Communication, Data Science, Python (Programming Language) , Data Analysis, Analytical Skills, Business Analysis, Communication, Stock Management, Python (Programming Language)",Master of Science - MS,"Christ University, Bangalore","AWS Certified Solutions Architect, SAS Programming",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Genpact,5.5,"Business Analysis Planning & Monitoring, IT Business Analysis, Data Analysis, SQL, Problem Solving, Microsoft Excel, Search Engine Optimization (SEO), Search Engine Marketing (SEM), Team Building, Team Management, Communication, Self-confidence, Self-management, Digital Marketing, Influencer Marketing, Public Speaking, Marketing Strategy, Consumer Behavior, Email Etiquette, Business Communications, Product Marketing, Enterprise Marketing, B2C Marketing, B2B Marketing, Content Marketing, Microsoft Office, Spreadsheets, Office 365, Microsoft PowerPoint, Presentations, Salesforce.com, Web Content Optimization, Google Analytics",PGDM,"Institute of Management Technology, Hyderabad","Excel 2016 Essential Training, PowerPoint 2019 Essential Training, SEO Foundations, Salesforce for Marketers, Content Marketing Foundations, Product Marketing Foundations, Excel Essential Training (Office 365/Microsoft 365), Jodi Glickman on Pitching Yourself, Marketing Foundations: Understanding Consumer Behavior (2015), Tips for Writing Business Emails",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Impact Analytics,4.6,"PL/SQL, Business Analysis, Data Analysis, SQL, Tableau, Python (Programming Language), MySQL, Microsoft Excel",Bachelor of engineering and technology,"Biju Patnaik University of Technology, Odisha","Cutshort Certified Python - Advanced, Python (Basic) Certificate, Data Visualization using Tableau, SQL (Advanced) Certificate",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Sprinklr,5.1,"Key Account Management, Workday Human Capital Management, Zip, Project Management, NetSuite, Salesforce.com, Finance, Business Strategy, Business Planning, Business Process, Brand Strategy, Modash, Business Analysis, Advertising, Social Media Marketing, Strategy, Social Media Optimization (SMO), Sales Operations, Operations Management, Fashion Marketing, Fashion Writing, Fashion Styling, Fashion Jewelry, Sustainable Fashion, Teamwork, Interpersonal Skills, Communication, Team Leadership",undergraduation bba ,"Mount Carmel College,58, Palace Rd, Bangalore-52 (Autonomous)","Salesforce Marketing Certifications, Business Intelligence using Power BI, Sprinklr Service Agent Pro , Introduction to Business Analytics , Completion_Project Management Foundations, Project Management Foundations : Lessons Learned, Fashion illustration , Holistic  development , Key Account Certificate Program (KPPAE)",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Deloitte,5.6,"LOMA 290, LOMA 280, Agile & Waterfall Methodologies, Analytical Skills, Public Speaking, Team Management, Leadership, Research, Project Management, Computer Literacy, Microsoft Office, SAP ERP, Management, Soft Skills, Business Analysis, Accounting, Engineering, Business Strategy, Customer Service",Master of Business Administration - MBA,IBS Hyderabad,"LOMA 291, Querying Databases with SQL, Foundation of Project Management, Certified SAFe® 5 Product Owner/Product Manager, SAFe Agilist Certification, Business Analyst Certification Foundation Level , Engagement Management, LOMA 281 Certification",Hyderābād,Telangana,India,business_analyst_Final
Business Analyst,CRED,4.8,"Problem Solving, Presentations, Microsoft Office, Critical Thinking, Cisco Unified Communications Manager (CUCM), ServiceNow, Data Extraction, Microsoft Excel, Data Mining, Data Modeling, Similarweb, Data Visualization, Data Analysis, Looker (Software), SQL, Python (Programming Language), Tableau, HTML Scripting, Core Java",PGDM,JAGSoM - Jagdish Sheth School of Management,,Bengaluru,Karnataka,India,business_analyst_Final
Business Data Analyst,Genpact,9.2,"Record to Report, R2R, Accounts Receivable (AR), Account Reconciliation, Process Excellence, Customer Satisfaction, Reporting & Analysis, Analytical Skills, Business Analysis, Investment Banking, Capital Markets, Data Analysis, Tableau, Microsoft PowerPoint, Microsoft Office, Microsoft Word, Financial Analysis, Research, Social Media, Higher Education, Accounting, Microsoft Excel, Time Management, English, Communication, Teamwork, Finance, Customer Service, Public Speaking",Master of Business Administration - MBA,JAIN College,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,ValueMomentum,19.5,"Testing, Test Planning, User Acceptance Testing, Manual Testing, Test Cases, Test Management, Regression Testing, System Testing, Functional Testing, Usability Testing, Software Testing, Unit Testing, Mobile Testing, Mobile application testing, Perfecto, Microsoft Office",Bachelor of Engineering - BE,North Maharashtra University,ITIL,Pune,Maharashtra,India,business_analyst_Final
Business Analyst,LKQ India Private Limited,9.7,"Story, Project Implementation, IT Documentation, Business Systems Analysis, Team Management, User Story Development, Sprint Planning, Web Applications, Timelines, Managing Project Budgets, Stakeholder Management, Presentations, Presentation Skills, Written Communication, Customer Requirements, Project Planning, Functional Specifications, Functional Requirements, Gap Analysis, Product Requirements, Scrum, FRD, Confluence, BRDs, Demos, Project Plans, Go Live Support, User Experience (UX), Quality Assurance, Information Technology, Problem Solving, Agile Application Development, Product Demonstration, Agile Methodologies, Software Testing, Wireframing, Test Cases, User Requirements, Skilled Multi-tasker, Oral Communication, Communication, Non-Functional Requirements, User Acceptance Testing, Requirements Gathering, Business Requirements, Business Analysis, Test Planning, Business Process, SQL, Requirements Analysis, Production Support, User Stories, Customer Relationship Management (CRM), Documentation, Jira, BRD, Manual Testing, Reporting & Analysis, Software Development Life Cycle (SDLC)",Bachelor of Engineering - BE,"Vemana Institute of Technology - Koramangala, Bengaluru",,Bengaluru,Karnataka,India,business_analyst_Final
