current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Data Scientist,Seagate Technology,1.1,"Fine Tuning, Hyperparameter Tuning, Hyperparameter Optimization, Computer Vision, OpenCV, Artificial Neural Networks, Neural Networks, Programming, Data Science, Artificial Intelligence (AI),  Data Analytics , Cloud Computing, Deep Learning, Natural Language Processing (NLP), Algorithms, Machine Learning, Speaking French, Python (Programming Language)",Master of Technology - MTech in AI,Indian Institute of Information Technology Bhopal,"What is Data Science?, Database Foundations, Gold Medal, Programming, Data Structures And Algorithms Using Python",Bengaluru,Karnataka,India,ml_engineer
Data Scientist,Highbrow Technology Inc,3.8,"RFM Analysis, Customer Segmentation, Data Storytelling, Azure ML Studio, Scikit-Learn, Generative AI, Prompt Engineering, Sentiment Analysis, Model Evaluation, TensorFlow, OpenCV, Anomaly Detection, Object Detection, Computer Vision, Amazon Web Services (AWS), Amazon S3, Supervised Fine-Tuning , RLHF, Data Analysis, Retrieval-Augmented Generation (RAG), stream lit, Lang chain, Natural Language Processing (NLP), Large Language Models (LLM), Microsoft SQL Server, Time Series Forecasting, Azure Kubernetes Service (AKS), DAX, Microsoft Power Query, Microsoft Azure Machine Learning, Azure Data Factory, Azure Data Lake, Azure Databricks, SQL, Machine Learning, Microsoft Excel, Microsoft Office, Python (Programming Language), Oracle SQL Developer, R (Programming Language), Apache Spark, Tableau, Microsoft Power BI, Deep Learning",Post graduate Degree,Imarticus learning,"SQL(Intermediate) , Microsoft Certified: Azure Data Fundamentals, Microsoft Certified: Azure AI Fundamentals, Agile software development, Building a system with the Chat GPT API , Lang Chain Chat with your Data, Lang chain for LLM Application Development, SQL (Basic), SQL(Advanced) ",Bengaluru,Karnataka,India,ml_engineer
Software Engineer,Stripe,4.7,"Data Structures and Algorithms, CUDA, GPU Computing, Software Engineering, Natural Language Processing (NLP), Artificial Intelligence (AI), MLOps, Deep Learning, Computer Vision, Machine Learning, Python, PyTorch, TensorFlow, Matlab, C++, Git, Reinforcement Learning, Geometric Deep Learning",Master of Technology - MTech,"Indian Institute of Technology, Kanpur",,Bengaluru,Karnataka,India,ml_engineer
AI ML Engineer,Airspace Experience Technologies (ASX),6.5,"Communication, SQL Server Reporting Services (SSRS), Tableau, Power BI, Generative AI, Natural Language Processing (NLP), Data Analysis, Risk Analysis, Market Research, Business Analysis, Machine Learning, AI/ML, Intelligent Analytics, Computational Intelligence, Predictive Analytics, Cascading Style Sheets (CSS), Problem Solving, Mathematics, Deep Learning, MySQL, Python, R (Programming Language), Data Structures, Android Development, Java, Github, Microsoft Excel, Product Analysis",Master of Science - MS,Wayne State University,"Advanced Certificate Programme - BA (February 2022), Statistics for Data Science and Business Analysis",Bengaluru,Karnataka,India,ml_engineer
DevOps Engineer,Amazon,8.7,"Databases, Python (Programming Language), Java, C (Programming Language), Machine Learning, Data Science, Analytical Skills, Pandas (Software), Unix",Bachelor of Technology - BTech,Academy of Technology,"Certified Machine Learning Professional, Certified Data Science Professional, Certified Python Proffessional",Bengaluru,Karnataka,India,ml_engineer
Engineering Manager 1,Refyne India,9.3,"Data Science, Data Analytics, Data Engineering, Python (Programming Language), Microsoft Office, Microsoft Excel, Microsoft Word, C++, PowerPoint, HTML, Students, Core Java, JavaScript, CSS, PL/SQL, SQL, Prolog, PHP, Java, Public Speaking, Programming, Teamwork, Team Management, English, Leadership, Management, C, R",Master’s Degree,"St. Xavier's College, Calcutta, India","Applied Machine Learning Course, Machine Learning A-Z, Python for Data Science, NLP Bootcamp July 2019, ITIL Foundation Certificate, CFA level 1 Candidate, Data Science and Machine Learning",Bengaluru,Karnataka,India,ml_engineer
Lead ML Engineer,ShareChat,9.7,"Apache Airflow, Vertex AI, Multigate Mixture of Experts, A/B Testing, Monitoring and Alerting, Convolutional Neural Networks (CNN), Long Short-term Memory (LSTM), Natural Language Processing (NLP), Artificial Intelligence (AI), Computer Vision, Machine Learning, Image Processing, Business Development, Business Strategy, Customer Retention, Market Research, Python, PyTorch, Deep Neural Networks (DNN), Recurrent Neural Networks (RNN), Microsoft Excel, PowerPoint, Public Speaking, Teamwork, Deep Learning, Neural Networks, Recommender Systems, Time Series Analysis, Optical Character Recognition (OCR), Topic Modeling, Market Basket Analysis, Data Science",Bachelor of Technology (B.Tech.),Indian Institute of Technology Kharagpur,Associate Cloud Engineer,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer 2,Rakuten India,6.5,"Large Language Models (LLM), Apache Kafka, ML, Google Cloud Platform (GCP), SHAP, EDA, Google BigQuery, Fine Tuning, BERT (Language Model), BART, XGBoost, Natural Language Processing (NLP), Roberta, Hidden Markov Models, FastAPI, Kubernetes, docker, Classification, Random Forest, Python (Programming Language), Machine Learning, Data Science, Data Analysis, Data Visualization, Matlab, C++, SQL, Logistic Regression, Regression Analysis, Deep Learning, Predictive Analytics, Analytical Skills, Artificial Intelligence (AI), Neural Networks, Machine Learning Algorithms, Decision Trees, Support Vector Machine (SVM), k-means clustering, K-Nearest Neighbors (KNN), Recommender Systems, MATLAB, Microsoft Excel",Bachelor of Technology - BTech,National Institute of Technology Jamshedpur,"SQL (Basic), SQL (Intermediate), Applied Data Science Capstone, Applied Data Science Specialization, Excel Skills for Business: Essentials, Machine Learning with Python, Neural Networks and Deep Learning, data science training program, Data Analysis with Python, Data Visualization with Python, Python for Data Science and AI",Bengaluru,Karnataka,India,ml_engineer
Principal Data Scientist,Meesho,9.8,"Software Development, Java, Python, Ubuntu, Team Management, Machine Learning, Natural Language Processing (NLP), Deep Learning, Graphs, TensorFlow, Keras, Recommender Systems",Integrated Master of Technology (MTech),"Indian Institute of Technology, Delhi"," Sequence Models, Convolutional Neural Networks, Deep Learning Specialization, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Neural Networks and Deep Learning, Structuring Machine Learning Projects",Bengaluru,Karnataka,India,ml_engineer
Lead Data Scientist,American Express,11.2,"Generative AI, LangChain, Prompt Engineering, Gen AI, AI ML Model Observability, MLOps, Data Analysis, Business Intelligence (BI), Analytical Skills, Problem Analysis, Problem Solving, Creative Problem Solving, Problem Management, SQL, Statistical Modeling, Keras, Amazon Web Services (AWS), Artificial Intelligence (AI), Google Cloud Platform (GCP), TensorFlow, Deep Learning, Statistical Analysis, Predictive Modeling, Python (Programming Language), MySQL, Data Science, Natural Language Processing (NLP), PostgreSQL, Machine Learning, Java, Machine Learning Algorithms, Statistics, Linear Algebra, Software Development, Programming, Agile Methodologies, Spring Framework, Microservices, REST APIs, Time Management, Communication, Public Speaking, Customer Service, English, Leadership, Hindi",Masters Artificial Intelligence & Machine Learning,Univ.ai,"Harvard Leadership Edge, AWS INNOVATE AI & ML EDITION, Database Design and Basic SQL in PostgreSQL, Intermediate PostgreSQL, SQL (Basic), Applied Machine Learning - Feature Engineering, Digital Skills : Artificial Intelligence, Microsoft Azure AI Fundamentals: Explore computer vision, Microsoft Azure AI Fundamentals: Explore visual tools for machine learning, Microsoft Azure AI Fundamentals: Get started with artificial intelligence, The Complete SQL Bootcamp 2022, Launching into Machine Learning, How Google does Machine Learning, Python, Programming for Everybody (Getting Started with Python), Python Data Structures, Tools for Data Science, What is Data Science?, Agile Crash Course, Ultimate AWS Certified Could Pratitioner, Pandas, Introduction to Psychology, Introduction to Public Speaking, Managing the Company of the Future, Organizational Behavior: How to Manage People, Python Essential Training",Bengaluru,Karnataka,India,ml_engineer
Senior Data Scientist,Freshworks,5.6,"PyTorch, BERT (Language Model), Retrieval-Augmented Generation (RAG), Vector Databases, Generative AI, RAG, AstraDB, Large Language Models (LLM), Docker, Kubeflow, Amazon Web Services (AWS), MLOps, FastAPI, MongoDB, Cassandra, Langchain, Kubernetes, Amazon Elastic Container Registry (ECR), Amazon EC2, Data Analysis, Python, Machine Learning, Deep Learning, Python (Programming Language), TensorFlow, Natural Language Processing (NLP), Gradient Boosting, Machine Learning Algorithms, SQL",Integrated B.Tech & M.Tech,Indian Institute of Technology Kharagpur,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Neural Networks and Deep Learning, Bloomberg Market Concepts",Hyderābād,Telangana,India,ml_engineer
Staff Data Scientist 2,OneByZero,11.0,"MLflow, Apache Spark, Machine Learning Algorithms, Demand Forecasting, AWS SageMaker, MLOps, Bash, Parallel Programming, Graphics Processing Unit, Written Communication, Problem Solving, Data Processing, Graph Theory, Pandas (Software), Communication, Containerization, Docker Products, Programming, C (Programming Language), Mathematics, LaTeX, Git, Artificial Intelligence (AI), NoSQL, Natural Language Processing (NLP), Databases, Google Cloud Platform (GCP), Data Structures, Data Science, C++, Algorithms, Pure Mathematics, Undergraduate Teaching, Teaching Classes, Python (Programming Language), Linux, Machine Learning",Masters,National Institute of Technology Karnataka,"AWS Certified AI Practitioner, Databricks Certified Machine Learning Professional, AWS Certified Machine Learning – Specialty, AWS Certified Cloud Practitioner",Bengaluru,Karnataka,India,ml_engineer
Associate Technical Engineer,Kyndryl India,5.4,"Software Systems, Web Development, Job Entry Subsystem 2/3, IBM Mainframe, Mainframe, Job Control Language (JCL), IBM Db2, Communication, Cascading Style Sheets (CSS), HTML, Software Development, Algorithms, SQL, Data Visualization, Public Speaking, Responsive Web Design, JavaScript, Linux, Data Structures, Java, TensorFlow, Computer Vision, Natural Language Processing (NLP), Deep Learning, C (Programming Language), Microsoft PowerPoint, Python (Programming Language), Mathematics, Problem Solving, C++, Machine Learning, Microsoft Excel, User Interface Design, User Experience (UX), Artificial Intelligence (AI), Data Science",Bachelor of Engineering - BE,"AJ Institute of engineering and technology, Mangaluru, Karnataka","Microsoft Certified: Azure Fundamentals, AI Foundation, Microsoft Certified: Azure Data Fundamentals, Modern Mainframe Advocate - Foundation, Interskill - Business Continuity and Disaster Recovery Essentials - Foundations, Interskill - Cloud Foundations, Interskill - Mainframe Operator - Db2 V12 Operations, Interskill - Mainframe Specialist - IBM Mainframe Environment - Fundamentals 2.4, Interskill - Mainframe Specialist - Network Communications - Foundations 2.4, Interskill - Mainframe Specialist – z/OS – Experienced 2.4, Microsoft Certified: Azure AI Fundmentals, Microsoft Learn Student Ambassador Mentor, HTML Essential Training, Getting Started in User Experience, Planning a Career in User Experience, UX Design: 1 Overview, Building a Data Science team, Introduction to Search Engine Optimization, The Data Scientist’s Toolbox, A Crash Course in Data Science, Introduction to Genomic Technology, Introduction to CSS3 by University of Michigan , Machine Learning with H20 flow, Machine learning for all , Couesera certification for python data structure",Bengaluru,Karnataka,India,ml_engineer
Senior Machine Learning Engineer,Cloudside,2.6,,Bachelor of Engineering - BE,Visvesvaraya Technological University,,,,India,ml_engineer
Product Management Intern,Media.net,7.1,"Product Incubation, Software Product Management, Business Communications, IT Strategy, Product Management, Data Engineering, Computer Science, Back-End Web Development, Artificial Intelligence (AI), Data Analysis, Data Science, Python (Programming Language), Cloud Computing, C++, JavaScript, Blockchain, HTML5, Flask, Microsoft Azure, Amazon Web Services (AWS), Management, Leadership, Kubernetes",Master of Business Administration - MBA,Indian Institute of Management Bangalore,"AI-900: Microsoft Azure Artificial Intelligence, AZ-303 Microsoft Azure Architect Technologies",Bengaluru,Karnataka,India,ml_engineer
Lead Data Scientist,Publicis Sapient,9.2,"SQL, Amazon Web Services (AWS), Artificial Intelligence (AI), AI Engineer, Langchain, FastAPI, Extract, Transform, Load (ETL), Kubernetes, LLMOps, E-Commerce, Project Management, User Experience (UX), Creative Pitching, Exploratory Data Analysis, Data Modeling, Python (Programming Language), Data Science, Assistant Teaching, Object Detection, Jetson, Microsoft Azure, Model Deployment, Computer Vision, Natural Language Processing (NLP), Predictive Modeling, MLOps, ML Engineering, Data Engineering, Large Language Models (LLM), Entrepreneurship, Machine Learning, Data Analysis, Python, Deep Learning, Generative AI",Bachelor of Engineering - BE,Bharati Vidyapeeth,One Month Product Management,Pune,Maharashtra,India,ml_engineer
Lead Data Scientist,Nielsen,10.0,"Python (Programming Language), Django, Machine Learning, Deep Learning, Natural Language Processing (NLP), Data Science, Python, Statistical Concepts, Optimization, Large Language Models (LLM), Generative AI, ChatGPT, Pandas (Software), Data Analysis, Statistical Data Analysis, Statistics, Tableau, JavaScript, HTML5, PHP, Drupal, ES6, MySQL, jQuery, Bootstrap, GIT, SVN, Microsoft Excel, JIRA, LESS (Stylesheet Language), CSS3, TensorFlow, Recurrent Neural Networks (RNN), Keras, Bitbucket, Microsoft SQL Server, Problem Solving, Team Leadership, Leadership, Management, Team Management, IRIS, Text Analytics, Exploratory Data Analysis, Predictive Modeling, Convolutional Neural Networks (CNN), Scikit-Learn, Artificial Neural Networks, NumPy, NLP, SQL, Artificial Intelligence (AI)",Bachelor of Technology - BTech,Lovely Professional University,"Statistics for Data Science and Business Analysis, Machine Learning A-Z™: Hands-On Python & R In Data Science, CutShort Certified Machine Learning (ML) - Advanced, CutShort Certified Python - Advanced",Bengaluru,Karnataka,India,ml_engineer
Senior Machine Learning Engineer,Uber,7.8,"Applied Research, Prompt Engineering, Systems Design, Low-Level Design, High-Level Design, Customer Requirements, Random Forest, Design Review, Customer Data, Feature Engineering, Ad Hoc Analysis, Fine Tuning, Model Development, Large Language Models (LLM), Language Modeling, Generative AI, Distributed Systems, Statistical Data Analysis, NumPy, Logistic Regression, Responsible AI, Visualization, Software, Hadoop, Big Data, Debugging, Cloud Computing, Technical Architecture, Communication, Code Review, Microsoft Excel, Personalization, System Development, Technical Leadership, Software Design, Data Structures, Machine Learning, Natural Language Processing (NLP), ElasticSearch, Artificial Intelligence (AI), Data Analysis, Statistics, C#, Microsoft SQL Server, C, C++, Python, SQL, Linux, Node.js, SharePoint, C (Programming Language), Databases, Python (Programming Language), NoSQL, REST API, Problem Solving, Data Science, ASP.NET Web API, Search Engines, Enterprise Search, Web Services API, Back-End Web Development, Scikit-Learn",Master of Technology - MTech,Indian Institute of Science (IISc),"Data Science Math Skills, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Structuring Machine Learning Projects, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,ml_engineer
Data Scientist,Siemens Technology India,6.4,"Data Science, Machine Learning Algorithms, Software Development, Data Analysis, Natural Language Processing (NLP), Amazon Web Services (AWS), GitHub, Cloud Computing, Object Detection, Python (Programming Language), Computer Vision & Object Detection, Deep Learning, Machine Learning, ArcGIS, ArcGIS Pro, SQL, ENVI, ERDAS Imagine, LaTeX, CorelDRAW, Adobe Illustrator, Structural Geology, Geological Mapping, Field Work, Microsoft Office, Adobe Photoshop, MATLAB, C++, XML, Kotlin",Master of Technology - MTech,"Indian Institute of Technology, Kanpur",,Bengaluru,Karnataka,India,ml_engineer
Data Analyst,Myntra,2.0,"Exploratory Data Analysis, Pivot Tables, Presentations, Technical Writing, Technical Documentation, Waste Management, Process Design and Optimization, Innovation and Problem-Solving, Environmental Awareness, Communication and Documentation, Statistical Data Analysis, Data Interpretation, Teamwork, Data-Driven Solutions, Sustainable Transportation Knowledge, Supply Chain Management, Optimization Techniques, Problem Solving, Statistical Techniques, Critical Thinking and Problem-Solving, Experimental Design, Data Processing and Analysis, Consumer Behavior, Research Methodology, Research and Development (R&D), Data Analysis and Interpretation, Problem-Solving and Adaptability, Communication and Presentation, Project Management, Machine Learning, SQL, Data Analysis, Data Visualization, Data Analytics, Poetry Writing, Python (Programming Language), Microsoft Excel, Microsoft Office, Communication, AutoCAD Mechanical",Master of Technology - MTech,National Institute of Technology Calicut,"SQL (Advanced), Databases and SQL for Data Science with Python, OOPs in Python, Python (Basic), SQL (Basic), SQL (Intermediate)",Bengaluru,Karnataka,India,ml_engineer
Senior Data Scientist,EPAM Systems,9.2,"MLflow, Continuous Integration and Continuous Delivery (CI/CD), Fine Tuning, Neural Networks, PyTorch, Engineering, Git, Machine Learning Algorithms, Algorithms, Speech Recognition, AI Agents, LangChain, Data Structures, DSA, ML System Design, Retrieval-Augmented Generation (RAG), Google Gemini, Independent Contributor, Generative Neural Networks, Knowledge Graph-Based Natural Language Processing, Solution-oriented, Prompt Engineering, Problem Solving, Generative AI, LLM, Kubeflow, Vertex AI, Model Management, Version Control, Query Writing, Google BigQuery, Model Training, Model Development, Data Preparation, Large Language Models (LLM), MLOps, Google Cloud Platform (GCP), Machine Learning, Data Science, Artificial Intelligence (AI), Pattern Recognition, Natural Language Processing (NLP), Data Scientist, ML Engineer, Computer Vision, Linear Regression, Predictive Modeling, Data Cleansing, Statistical Data Analysis, EDA, Python (Programming Language), Deep Learning, SQL, Data Processing, Data Analysis, R, TensorFlow, Decision Trees, Random Forest, Keras, Support Vector Machine (SVM), Logistic Regression, NLP, spaCy, Scikit-Learn, Exploratory Data Analysis, Convolutional Neural Networks (CNN), Data Analytics, Statistical Modeling, Artificial Neural Networks, Regression Models, NumPy, Statistical Analysis, Predictive Analytics, Classification, Regression Analysis, Pandas (Software)",Bachelor of Technology - BTech,"West Bengal University of Technology, Kolkata","Google Certifications, Neural Networks and Deep Learning, Google Cloud Certified - Professional Machine Learning Engineer, Accelerating End-to-End Data Science Workflows, IBM Data Science Professional Certificate",Bengaluru,Karnataka,India,ml_engineer
Data Scientist,Deloitte Consulting,5.4,"Apache Airflow, Spark ML, Keras, TensorFlow, MLflow, Azure Databricks, PyTorch, Gen AI, PySpark, Python , SQL, Python, Generative AI, Deep Learning, Data Science, Predictive Modeling, Unsupervised Learning, MongoDB, XGBoost, Machine Learning, Natural Language Processing (NLP), NLTK, Pandas (Software), Anaconda, Seaborn, Teradata SQL, Data Analysis, SolidWorks, 3D Modeling, Design Engineering, Mechanical Engineering, Python (Programming Language), AutoCAD, ANSYS, Business Development",Postgraduate Degree,Great Lakes Institute of Management,"Claude in Amazon Bedrock, Microsoft Certified: Azure Fundamentals, CSWA Associate",Bengaluru,Karnataka,India,ml_engineer
Data Scientist II,Mastercard,5.2,"Fraud Detection, Communication, Cross-functional Team Leadership, PowerBI, Financial Forecasting, PySpark, AutoML, MLOps, Large Language Models (LLM), Generative Adversarial Networks (GANs), Genetic Algorithms, Recommender Systems, Time Series Analysis, AWS SageMaker, Pandas, Machine Learning Algorithms, Tableau, Graph Theory, Deep Learning, Machine Learning, Python (Programming Language), TensorFlow, Keras, Java, SQL, Kubernetes, Docker, Go (Programming Language), Scikit-Learn, Natural Language Processing (NLP), PyTorch",Bachelor of Technology - BTech,"Indian Institute of Technology, Delhi","Convolutional Neural Networks, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Neural Networks and Deep Learning, Structuring Machine Learning Projects, Generative Adversarial Networks (GANs) Specialization",Bengaluru,Karnataka,India,ml_engineer
Senior Machine Learning Engineer,Quantiphi,7.9,"Data Mining, Natural Language Processing (NLP), Pattern Recognition, Pandas (Software), Data Pipelines, Computer Vision, AWS SageMaker, Matlab, Business Strategy, Microsoft Word, Competitive Analysis, Power Systems, Data Analysis, Data Science, Machine Learning, Object-Oriented Programming (OOP), Analytical Skills, Python (Programming Language), Arduino, LabVIEW, Microsoft Excel, Microsoft PowerPoint, NI LabVIEW, Creative Entrepreneurship, Electrical Machines, Electromyography (EMG), Microprocessors, PLC Ladder Logic, NumPy, Linear Algebra, Microsoft Office, Data Analytics",Master of Technology - M.Tech,"Indian Institute of Engineering Science and Technology (IIEST), Shibpur"," DeepLearning.AI Deep Learning Specialization, Convolutional Neural Networks, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Sequence Models, Structuring Machine Learning Projects, Neural Networks and Deep Learning, Python Data Structures, MACHINE LAERNING FOR ALL, VLSI ,EMBEDDED,PCB DESIGN, Programming for Everybody (Getting Started with Python)",Bengaluru,Karnataka,India,ml_engineer
Founder,Standard Chartered,7.9,"Strategy, Shell Scripting, Technology Consulting, Power BI, Content Strategy, Technical Writing, Full-Stack Development, ETL, Software Project Management, Artificial Intelligence (AI), Data Science, Process Automation, Alteryx, Problem Solving, Stakeholder Management, Natural Language Processing (NLP), Machine Learning, Python, Deep Learning, Data Analysis, Marketing, Database Design, Database Administration, Software Development, C, C++, SQL, Java, TFLearn, Microsoft Office, LaTeX, JavaScript, Python (Programming Language), Microsoft Word, C (Programming Language), Flask, SQLite, Relational Databases, Perl, Bash, Servers, Microsoft Excel, Leadership, Teamwork, Table Tennis, Badminton, Data Analytics, JavaScript Libraries, Database Development, Database Queries, RDBMS, IT Automation, Reinforcement Learning, Statistics, Microsoft Power BI, Apache Spark",Master of Technology - MTech,Indian Institute of Technology Gandhinagar ,"GitHub Copilot,  Alteryx Foundational Micro-Credential, Machine Learning Fundamentals Micro-Credential, Apache Spark Deep Learning Essential Training, Power BI Top Skills (2019), Statistics Foundations: 2, Statistics Foundations: The Basics, Become a SQL Developer, Learning Bash Scripting, SQL Essential Training, Microsoft SQL from A to Z, Python Training",Bengaluru,Karnataka,India,ml_engineer
Cloud AI Engineer,Google,7.9,"Large Language Models (LLM), Generative AI, Tutorials, Technical Architecture, Technical Presentations, Systems Design, Deep Learning, Machine Learning, Competitive Programming, Algorithms, Data Structures, Data Analysis, Programming, Object-Oriented Programming (OOP), Data Science, C++, Python, HTML5, CSS, Microsoft Office, TensorFlow, PyTorch, Google Cloud Platform (GCP), HTML, Natural Language Processing, Speech Recognition",Bachelor's degree,"Indian Institute of Technology, Roorkee","Google Cloud Certified Professional Machine Learning Engineer, Deep Learning Specialization, Sequence Models, Convolutional Neural Networks, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Structuring Machine Learning Projects, Neural Networks and Deep Learning, Code.fun.do - Hackathon, CodeChef SnackDown 2016 (SNCK16), Machine Learning Foundations: A Case Study Approach, Cognizance, Chem-e-Car",Bengaluru,Karnataka,India,ml_engineer
Lead Data Scientist ,Blend,6.4,"Marketing Analytics, Machine Learning, Large Language Models (LLM), Demand Forecasting, Modeling, Performance Measurement, Personalization, Natural Language Processing (NLP), Generative AI, MLOps, Predictive Modeling, Python, Statistical Modeling, Predictive Analytics, Time Series Forecasting, Clean room analytics, Lead Generation, Generative AI Tools, SQL, Vector Databases, Time Series Analysis, Proposal Writing, Social Media, Public Relations, Sponsorship, Event Management, Computer Vision, Customer Service, Tabla, Data Analytics, Data Science, Deep Learning, Convolutional Neural Networks (CNN), Data Structures, Web Scraping, HTML, C++, C, MySQL, HTML5, Java, Microsoft Office, WordPress, Microsoft Word, Microsoft Excel, Cascading Style Sheets (CSS), jQuery, PowerPoint, Bootstrap, WiX, TensorFlow, C (Programming Language), Python (Programming Language), Git, Public Speaking, Writing, Teamwork, Leadership, Team Leadership, Management, Analytical Skills",Bachelor of Technology - BTech,The LNM Institute of Information Technology,"Microsoft Certified: Azure Data Scientist Associate, Deep Learning Specialization, Certificate of Achievement For Machine Learning Project, Python for Data Science",Bengaluru,Karnataka,India,ml_engineer
Senior Consultant,EXL,7.3,"Microsoft Azure, Probabilistic Graphical Models, Graph Neural Networks, Generative AI, Nvidia, Analytics Engineering, Graph Neural Network, Analytics Engineer, Team Leadership, Object-Oriented Programming (OOP), Large Language Models (LLM), MLOps, Natural Language Processing (NLP), Data Analytics, Python (Programming Language), Data Engineering, Machine Learning, Data Science, Data Analysis, Deep Learning, Statistics, TensorFlow, Data Visualization, Jenkins, Git, Java, Django, Flask, Heroku, Amazon Web Services (AWS), Node.js, SQL, NumPy, pandas, Scikit-Learn, SciPy, Seaborn, Matplotlib, spaCy, NLTK",Master of Technology - MTech,BITS Pilani Work Integrated Learning Programmes,"Microsoft Applied Skills: Create an intelligent document processing solution with Azure AI Document Intelligence, Microsoft Certified: Azure AI Engineer Associate, NVIDIA-Certified Associate: Generative AI LLMs, Practical Multi AI Agents and Advanced Use Cases with crewAI, Introduction to PySpark, Data Science: Natural Language Processing (NLP), Master Jenkins CI For DevOps and Developers, Deep Learning Specialization by DeepLearning.AI, The Data Scientist’s Toolbox, Version Control with Git",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer 2,Amazon,6.8,"Large Language Models (LLM), Model Development, Machine Learning Algorithms, Generative AI, Natural Language Processing (NLP), Linear Algebra, Artificial Intelligence (AI), Machine Learning, Data Structures, CUDA, OpenCL, LLVM, Tensor, Apache TVM, PyTorch, C (Programming Language), C++, Python (Programming Language), TensorFlow, Programming, Deep Learning, Algorithms, Computer Vision, Neural Networks, Computer Science, Problem Solving, Convolutional Neural Networks (CNN)",Bachelor of Engineering - BE,"Sri Jayachamarajendra College of Engg., MYSORE","Generative AI with Large Language Models, Calculus for Machine Learning and Data Science, Linear Algebra for Machine Learning and Data Science, Probability & Statistics for Machine Learning & Data Science, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,ml_engineer
AI Software Engineer,Saigeware Technologies,2.5,"Large Language Models (LLM), Retrieval-Augmented Generation (RAG), Machine Learning, Data Analysis, Google Cloud Platform (GCP), Cloud Firestore, Bootstrap, Docker, MySQL, Python (Programming Language), MongoDB, Hadoop, React.js",Master of Computer Applications - MCA,RV College Of Engineering,"AWS Academy Graduate - AWS Academy Cloud Foundations, Introduction to Microsoft Azure cloud services, Innovative and Emerging Trends in Science and Technology - NCIETST -2022",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Tiger Analytics,5.1,"PySpark, Big Data, Data Engineering, SQL, Extract, Transform, Load (ETL), Microsoft Azure, Apache Spark, Azure Data Lake, Azure Data Factory, Technical Documentation, Data Architecture, Business Requirements, Data Manipulation, Presentations, Strategic Thinking, Optimization, Problem Solving, Communication, Azure Databricks, Data Lakes, C (Programming Language), Database Management System (DBMS), Data Structures, Machine Learning, Python (Programming Language), Pandas (Software), Scikit-Learn, NumPy, TensorFlow, Keras, Data Analysis, Research, Data Analytics, Artificial Intelligence (AI), Deep Learning, Time Series Analysis, Sequence Analysis, Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Long Short-term Memory (LSTM), Algorithms, Flask",Bachelor of Technology - BTech,Sikkim Manipal Institute of Technology,"Databricks Certified Data Engineer Associate, Academy Accreditation - Generative AI Fundamentals, Databricks Certified Machine Learning Professional, Academy Accreditation - Databricks Lakehouse Fundamentals",Bengaluru,Karnataka,India,ml_engineer
Consultant,Deloitte,7.8,"RDBMS, Continuous Integration and Continuous Delivery (CI/CD), Data Management, Data Engineering, Apache Spark, Dashboard Metrics, PySpark, Extract, Transform, Load (ETL), azure synapse Analytics, Azure Databricks, Azure Data Lake, Azure SQL, lakehouse, Analytical Skills, Data Pipelines, Relational Databases, Azure DevOps Services, Linux, Data Analysis, Oracle Database, Team Management, DWH, Problem Solving, Critical Thinking, Client Requirements, Marketing, Git, azure repo, Communication, Computer Science, Azure Data Factory, Data Warehousing, DevOps, Microsoft Azure, Oracle, PL/SQL, Python (Programming Language), Machine Learning, HTML, Object-Oriented Programming (OOP), Data Science, Artificial Intelligence (AI), Deep Learning, Java, Core Java, Spring Boot, HTML5, Cascading Style Sheets (CSS), JavaScript, SQL, MySQL, Bootstrap, jQuery, Github, MongoDB, Node.js, SASS, AngularJS, Panda, NumPy, Matplotlib",Bachelor of Technology - BTech,Galgotias University,"Microsoft Certified: Azure Fundamentals, Microsoft Certified: Azure Data Fundamentals, Deep Learning, MongoDB, MySQL , 30 Days of Python | Unlock your Python Potential , Python for Data Science and Machine Learning Bootcamp, Microsoft Certified: Azure Data Engineer Associate, Databricks Fundamentals",Bengaluru,Karnataka,India,ml_engineer
