current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
AI/ML Engineer,INITVALUE,1.2,"EMBEDDING, Arduino IDE, Robotics, Wireless Communications Systems, Internet of Things (IoT), Sensory Integration, ML, Random Forest, Support Vector Machine (SVM), Jupyter, Scikit-Learn, Deep Learning, Supervised Learning, Natural Language Processing (NLP), Hyperparameter Tuning, ANN, TensorFlow, Keras, MATHPLOT, IMBD, Machine Learning, C (Programming Language), Python (Programming Language), C++, Artificial Intelligence (AI), AWS IoT, Java, SQL, Network Troubleshooting Tools, Matplotlib, Telecom Infrastructure, Broadband Networks, Mobile Switching Centre Server (MSS), Algorithm Development, Fiber Optic Technology, Employee Learning & Development, Information and Communications Technology (ICT), Managing the Learning Function, Fiber Optic Installation, Evaluation Methodologies, Reporting Metrics, Data Envelopment Analysis, Object-Oriented Programming (OOP), Mathematics Education, Automated Feature Engineering, NumPy, Code Refactoring, Creative Problem Solving, Public Switched Telephone Network (PSTN), Modeling and Simulation, End-to-End Project Management, Telecom Switching, Exchange Connectivity, Routing, Classroom Management, Mobile Communications, Problem Solving, Multiple Projects Simultaneously, Teamwork",B. Tech,LBS Institute of Technology for Womens,,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Shodh AI,4.8,"Machine Learning Algorithms, Cloud Applications, Microsoft SQL Server, Data Warehousing, Data Mining, Business Intelligence (BI), NumPy, Retrieval-Augmented Generation (RAG), Web Scraping, Large Language Models (LLM), MLOps, TensorFlow, Pandas (Software), Flask, huggingface, PyTorch, Scikit-Learn, Feature Engineering, Data Preparation, Deep Learning, model finetuning , Amazon S3, AWS SageMaker, Vector Databases, LangChain, FAISS, chromaDB, Knowledge Engineering, Extract, Transform, Load (ETL), A/B Testing, XGB, Prototyping, Transformers, Test-Driven Development, Data Science, ChatGPT, Prompt Engineering, Market Analysis, Product Development, Presentations, Data Models, Data Visualization, Big Data Analytics, Data Modeling, Predictive Modeling, Computer Science, Algorithm Design, Natural Language Processing (NLP), Machine Learning, Hadoop, Amazon Web Services (AWS), Recruiting, Business Analysis, Quantitative Research, Algorithms, Big Data, Market Research, Analytical Skills, Python (Programming Language), SQL, Information Technology, Process Improvement, Team Leadership, Data Analysis, Management, Microsoft Office, Customer Service, Teamwork, Leadership, Public Speaking, Microsoft PowerPoint, Time Management, Project Management, Microsoft Excel, Research, Microsoft Word, Social Media, Team Management, Business Strategy, Communication, English, Business Development, Problem Solving, Event Planning, Management Consulting, Strategic Planning, Personal Development, Life Skills, Reading Comprehension",MSIT: Artificial Intelligence ,Singapore Management University,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Excel Crash Course - Spreadsheet Formulas for Finance , Computational thinking for problem solving, Mathematics of linear algebra",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,Aptiv,9.4,"Python (Programming Language), C",Bachelor's degree,"Birla Institute of Technology and Science, Pilani",,Bengaluru,Karnataka,India,ml_engineer
Senior AI/ML Engineer,Brillio,4.3,"Analytic Problem Solving, Data scientist, Dimensionality Reduction, PL/SQL, Presentation Skills, Algorithms, Optimization Algorithms, Technical Documentation, Artificial Intelligence (AI), Interpersonal Communication, Pandas (Software), Statistical Data Analysis, Amazon Web Services (AWS), Google Cloud Platform (GCP), Tableau, Visualization, R (Programming Language), Big Data, Statistics, MLOps, Data Visualization, NumPy, Communication, Optimization, Skill Development, Git, Knowledge Acquisition, Problem Solving, Data Analysis, SQL Database Administration, Natural Language Processing (NLP), Support Vector Machine (SVM), Databases, Extract, Transform, Load (ETL), Data Warehousing, Data Engineering, Data Science, SQL, Data Analytics, Neural Networks, Deep Learning, Generative AI, Oracle Cloud, Integration Development, Pattern Recognition, Deep Neural Networks (DNN), Machine Learning, IT Integration, Python (Programming Language), C (Programming Language), Leadership, Soft Skills, Oracle Applications",Master of Technology - MTech,University B.D.T college of engineering,"Introduction to Large Language Models, Introduction to Generative AI, Data Science Methodology, Python for Data Science, AI and Development, Machine Learning with Python",Bengaluru,Karnataka,India,ml_engineer
ML Engineer,Apple,8.9,"C, C++, JavaScript, Angular Js, DBMS, SQL, HTML, CSS, PHP, CUDA, Microsoft Word, PowerPoint, Research, Teamwork, English, Public Speaking, Git, Bower, Yeoman, Java, Core Java, Spring Framework, Hibernate, Data Analysis, Statistical Data Analysis, Statistical Modeling, Machine Learning, Python (Programming Language), Predictive Modeling, Natural Language Processing (NLP), R, Algorithms, Neural Networks, Deep Learning, Scikit-Learn, Apache Spark",Bachelors and Masters,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Java Certification ,Bengaluru,Karnataka,India,ml_engineer
Software Engineer,CSM Technologies,5.2,"Large Language Models (LLM), Agile Methodologies, Generative AI, Natural Language Processing (NLP), Microsoft Power BI, Python (Programming Language), SQL, Machine Learning, Data Structures, Data Analysis",Bachelor of Technology - BTech,"West Bengal University of Technology, Kolkata","Machine Learning Masters, Databases and SQL for Data Science, What is Data Science?, SQL Essential Training",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Deloitte,5.1,"PyTorch, TensorFlow, Keras, Cloud, Computer Vision, Transfer Learning, Python (Programming Language), Machine Learning, Natural Language Processing (NLP), Data Science, Artificial Intelligence (AI), Statistics, Deep Learning, Microsoft Azure, Microsoft Azure Machine Learning, Pandas, C (Programming Language), C++, HTML, Cascading Style Sheets (CSS), Django, Flask, Jupyter, MongoDB, NumPy, Programming Languages, Pycharm",Bachelor of Engineering - BE,Visvesvaraya Technological University,"Practical MLOps: AWS Mastery for Data Scientist & DevOps, Machine Learning Deep Learning Model Deployment, Python for Time Series Data Analysis, Pytorch for Deep Learning with Python Bootcamp, EY Insurance - Bronze (2022), TensorFlow Developer Certificate in 2023: Zero to Mastery, Deployment of Machine Learning Models, Complete Tensorflow 2 and Keras Deep Learning Bootcamp, The complete SQL Bootcamp, Microsoft Certified: Azure AI Fundamentals, EY Cloud - Bronze (2021), EY Artificial intelligence - Bronze, EY Cloud - Learning (2021), EY Artificial Intelligence - Learning, Microsoft Azure Fundamentals, Natural Language Processing with Python, Python for Machine Learning and Data Science, Microsoft Certified: Azure Data Scientist Associate",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Tata Communications,1.8,"Model Development, Data Engineering, MLOps, Google Gemini, Chatbots, Fine Tuning, Retrieval-Augmented Generation (RAG), Vector Databases, Prompt Engineering, AI Agents, Git, Generative AI, Machine Learning, Pandas, Large Language Models (LLM), Ml ops, Java, Python (Programming Language), Flask, LangChain, Kubernetes, Docker, Programming Languages, Natural Language Processing (NLP), Data Science, Artificial Intelligence (AI), Engineering",Bachelor of Engineering - BE,"Dayananda Sagar College of Engineering, BANGALORE","LangChain for LLM Application Development!, Intermediate Machine Learning, Intro to Deep Learning, Intro to Machine Learning, Pandas",Bengaluru,Karnataka,India,ml_engineer
ML Engineer,SAP,10.3,"Unit Testing, Integration Testing, Software Quality Assurance, Agile Methodologies, Sprint Planning, ArgoCD, S3, PySpark, MongoDB, SAP Mobile Developement Kit, SAP BTP, SAP HANA, TensorFlow, Kubernetes, R, Jira, Scrum, FastAPI, REST APIs, Secure Coding Practices, Cloud Security Practices, Threat Modeling, Security Mindset, Data Protection and Privacy, MLOps, Continuous Integration and Continuous Delivery (CI/CD), Spring Boot, SAP DI, SAP Mobile Cards, OData, Python (Programming Language), Android Development, Linux, Kubeflow, Programming, Web Development, Flask, SQL, Cascading Style Sheets (CSS), HTML, Core Java, Blender 3D, AutoCAD, Adobe Photoshop, Microsoft Word, Microsoft PowerPoint, Microsoft Excel, Writing, Teamwork, Problem Solving, Communication",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani","Transformation Knowledge 2025 - Solution Transformation Consultant, Product Security Knowledge - Security Champion, Security Awareness 2021 (SAP internal), AWS , Machine Learning, Python and Data Analytics, Build Your First Android App , BEC Certificate, Technical Skills",Bengaluru,Karnataka,India,ml_engineer
ML Engineer ,Skillmine Technology,3.1,"Time Series Forecasting, Retrieval-Augmented Generation (RAG), TensorFlow, MLOps, GenAI, Amazon Web Services (AWS), Power BI, Probability, Linear Algebra, Multivariate Calculus , Machine Learning Algorithms, Minitab, Statistical Data Analysis, Data Mining, Mathematics, Data Visualization, Data Science, Machine Learning, Python (Programming Language)",Master of Science - MS,Savitribai Phule Pune University,"AWS Skill Builder GenAI Business, Building Generative AI Applications with hugging face on AWS - Technical, AWS Machine Learning - Specialty, Amazon Web Services Cloud Practitioner",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,Chevron,10.8,"Generative AI, Natural Language Processing (NLP), PHP, MySQL, JavaScript, Transformer Models, Python, Machine Learning, Anaconda, Jupyter notebook, pandas, seaborn, python, NumPy, SciPy, Scikit-Learn, Matplotlib, Deep Learning, Data Science, Amazon Web Services (AWS), Artificial Intelligence (AI), Artificial Neural Networks, docker, Git",Master of Technology - MTech,BITS Pilani Work Integrated Learning Programmes,"Data science with python, Amazon Web Services Machine Learning Specialty",Bengaluru,Karnataka,India,ml_engineer
AI ML Engineer,Tata Elxsi,1.4,"Computer Vision, Large Language Models (LLM), TensorFlow, PyTorch, Generative Adversarial Networks (GANs), Artificial Intelligence (AI), Pattern Recognition, Natural Language Processing (NLP), Deep Learning, Image Processing, C (Programming Language), MySQL, Git, Data Visualization, Object-Oriented Programming (OOP), Machine Learning, Database Management System (DBMS), Data Structures, HTML5, Amazon Web Services (AWS), Python (Programming Language), Development Tools, Programming, Databases, Coding Standards, Business Requirements, Technical Requirements, Software Development, Soft Skills, HTML, Web Design, Front-End Development, Tableau, Business Intelligence (BI), Data Analytics, Analytical Skills, Data Science, Microsoft Power BI, Data Analysis, JavaScript Frameworks, Responsive Web Design, Bootstrap (Framework), Cascading Style Sheets (CSS), Written Communication, Problem Solving, Web Applications, Communication, SQL, Diversity, Software Development Tools, Skill Development, Java, Computer Science",Postgraduate Degree,Manipal School of Information Sciences,"Model Context Protocol: Advanced Topics, AWS Partner Cast - Agentic Al on AWS - Technical, AWS Partner: Generative AI Technical – Specialized, Tata - GenAI Powered Data Analytics Job Simulation, AWS Certified Cloud Practitioner, Generative AI for Everyone, Python for Data Science",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,JPMorgan Chase & Co.,8.2,"Generative AI, Transformer Models, Large Language Models (LLM), Analytical Solutions, Time Series Analysis, Time Series Forecasting, Multivariate Analysis, Graph Algorithms, Analytical Skills, Performance Metrics, Object-Oriented Programming (OOP), Data Visualization, Statistics, Extract, Transform, Load (ETL), Pandas (Software), Computer Science, MLOps, Analytics, Predictive Analytics, Artificial Intelligence (AI), Natural Language Processing (NLP), Statistical Modeling, Statistical Analysis, Predictive Modeling, Deep Learning, Machine Learning, Computer Vision, Image Processing, Data Mining, Data Structures, Python (Programming Language), Oracle Database, TensorFlow, PyTorch, Keras, Anaconda, Github, SQL, Hadoop, NoSQL, Angular, NLP, Reinforcement Learning, Pattern Recognition, Scikit-Learn, OpenCV, SciPy, Matplotlib, Weka, Cassendra",Master of Technology - MTech,Indian Institute of Space Science and Technology,"Transformers: Text Classification for NLP Using BERT,  MLOps Essentials: Model Development and Integration, Generative AI: Working with Large Language Models, Introduction to Prompt Engineering for Generative AI, DEEP LEARNING, Internet of things",Bengaluru,Karnataka,India,ml_engineer
SDE 2,WizCommerce,6.2,"Google Cloud Platform (GCP), Bash, Version Control, Jenkins, Continuous Integration and Continuous Delivery (CI/CD), Low-Level Design, High-Level Design, Apache Kafka, DBeaver, MongoDB, Elasticsearch, Consul, Python, Linux, RabbitMQ, Flask, Django, FastAPI, Databases, Docker, Sentry, SQL, Java, Jira, Amazon SQS, Amazon Web Services (AWS), Kubernetes, PostgreSQL, Software Development, Python (Programming Language), Data Structures, Algorithms, C++, C (Programming Language), Microsoft Visual Studio Code, Git, Competitive Programming",Bachelor of Technology - BTech,National Institute of Technology Jamshedpur,"Problem solving (Basic), Problem solving (Intermediate)",Bengaluru,Karnataka,India,ml_engineer
Python Developer - AI/ML,TAO The Automation Office,3.6,"Generative AI, Amazon Web Services (AWS), Retrieval-Augmented Generation (RAG), LangChain, Prompt Engineering, Model Making, Artificial Intelligence (AI), Large Language Models (LLM), PostgreSQL, Docker, Kafka, Microsoft Azure, Azure Functions, Open AI, PyTorch, Hugging Face, BERT (Language Model), Transformers, Computer Vision, Generative Adversarial Networks (GANs), Artificial Neural Networks, Convolutional Neural Networks (CNN), Deep Neural Networks (DNN), Object Detection, AWS S3, AWS Lambda, AWS EC2, NumPy, Pandas, Exploratory Data Analysis, Scikit-Learn, TensorFlow, Matplotlib, Jira, Jira Software Agile, Deep Learning, Natural Language Processing (NLP), Speech Signal Processing, Data Science, Python (Programming Language), Machine Learning",B.Tech,"St. Soldier Institute of Engg. and Technology, Jalandhar","Jira Fundamentals Badge, IABAC Data Science Foundation , Certified Data Scientist, Core Python with MySql and Project",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Lead,LightBeam.ai,8.8,"Generative AI, Retrieval-Augmented Generation (RAG), Software Design, Kubernetes, Software Development, Large Language Models (LLM), Data Science, Git, Prompt Engineering, Question Answering, Semantic Search, Natural Language Processing (NLP), Computer Vision, spaCy, Data Analysis, Machine Learning, Deep Learning, Python, R, Microsoft Excel, Statistics, Microsoft Office, HTML, Teamwork, Public Speaking, Microsoft Word, PowerPoint, C++, English, C, Programming, SQL, Python (Programming Language)",Dual Degree (B.Tech  + M.Tech),Indian Institute of Technology Kharagpur,,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Varaha,4.1,"FastAPI, Image Segmentation, MySQL, Python, Machine Learning, Selenium, Natural Language Processing (NLP), Microsoft Power BI, Computer Vision, Tableau, NumPy, Data Visualization, HTML, Java, Beautiful Soup, Web Scraping, Python (Programming Language), SQL, Data Science, Strategy, Engineering, Visualization, Deep Learning, Analytical Skills, Data Analysis, Image Processing, Algorithms, Software, Artificial Intelligence (AI), TensorFlow, Microsoft Excel, Jupyter, MATLAB, Arduino, Microsoft Office, Microsoft PowerPoint, Microsoft Word, Deep Neural Networks (DNN), Pandas (Software), Problem Solving, Training, Dashboards, Communication, Analytics, Data Engineering, Scikit-Learn, Neural Networks, Logistic Regression, Data Analytics, Statistics",Bachelor of Technology - BTech,"Indian Institute of Technology, Dharwad, India","PG Program In Data Science, Machine Learning &  Neural Networks, AZ-900 - Microsoft Certified: Azure Fundamentals certificate, Applied Machine Learning with Python, AI-900 - Microsoft certified: Azure AI Fundamentals certificate, Python for Data Science and Machine Learning Bootcamp, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,ml_engineer
Lead Engineer,Samsung India,2.5,"Machine Learning, Artificial Intelligence (AI), C (Programming Language), Python (Programming Language), Object-Oriented Programming (OOP), Data Structures, Cloud Computing, Google Kubernetes Engine (GKE), C++, Kubernetes",Dual Degree (B.Tech + M.Tech),National Institute of Technology Hamirpur-Alumni,"Architecturing With Google Kubernetes Engine : Foundation, Google Cloud Fundamentals: Core Infrastructure",Bīkaner,Rajasthan,India,ml_engineer
AI/ML Engineer ,Oneindia,2.1,"OpenCV, Flask, Data Science, Data augmentation , Pandas, Support Vector Machine (SVM), Random Forest, Data Manipulation, Microsoft Excel, Data Management, Image Recognition, Programming, Programming Languages, Hadoop, Decision Trees, Extract, Transform, Load (ETL), Big Data, Learning, Quantitative Analytics, Data Modeling, Statistics, Time Series Analysis, NumPy, Amazon Web Services (AWS), Matplotlib, Seaborn, Data Analysis, Exploratory Data Analysis, Tableau, Web Scraping, Communication, TensorFlow, Natural Language Processing (NLP), Deep Learning, Microsoft Power BI, SQL, Machine Learning, Python (Programming Language), Analytical Skills",Bachelor of Technology - BTech,"Jawaharlal Nehru Technological University, Kakinada","Introduction to Artificial Intelligence, Certified Data Scientist, Certified Data Scientist, Data Science Foundation",Bengaluru,Karnataka,India,ml_engineer
Data Associate,UNICEF,3.1,"Geographic Information Systems (GIS), Python (Programming Language), SQL, Management, Cross-functional Team Leadership, Teamwork, Strategic Communications, Natural Language Processing (NLP), Chatbot Development, Generative Neural Networks, Back-End Web Development, GIS Modeling, MongoDB, Databases, Deep Learning, Data Analysis, Large Language Models (LLM), Business Analysis, Machine Learning, Software Project Management, Microsoft Excel, C++, C (Programming Language), SCADA",Master of Technology - MTech,"Indian Institute of Technology, Bombay",Data Science Boot Camp WIDS,Bengaluru,Karnataka,India,ml_engineer
ML Engineer,Widas Group,9.8,"MLOps, Large Language Models (LLM), LangChain, Machine Learning, Data Science, Deep Learning, Data Analysis, Python (Programming Language), TensorFlow, C#",Master of Technology - MTech,Manipal Institute of Technology,"Quantization Fundamentals with Hugging Face, Quantization in Depth, Evaluating and Debugging Generative AI, LangChain for LLM Application Development, Prompt Engineering for Vision Models, Prompt Engineering with Llama 2&3, AI for Medicine Specialization, DeepLearning.AI TensorFlow Developer Specialization",Bengaluru,Karnataka,India,ml_engineer
Senior Machine Learning Engineer,Razorpay,5.0,"Python (Programming Language), Natural Language Processing (NLP), Machine Learning, Elasticsearch, MongoDB, Fine Tuning, GPU, Amazon Web Services (AWS), Large Language Model Operations (LLMOps), Google Kubernetes Engine (GKE), Software Development, Agents, Data Science, Kubernetes, NLP, VectorDB, Python, Pandas (Software), SQL, Deep Learning, C++, C (Programming Language), Matlab, tkinter, Arduino, TensorFlow, Microsoft Office, Embedded Systems, OpenCV, Raspberry Pi, Predictive Analytics",Bachelor of Technology - BTech,Indian Institute of Information Technology Una,"NLP with classification and vector spaces, Natural Language Processing with Probabilistic Models, Deep Learning Specialization, Machine learning by Stanford University",Bengaluru,Karnataka,India,ml_engineer
Data Scientist,ExxonMobil,4.9,"Back-end Operations, Testing, lang flow, Lang graph, AI Agents, Generative AI, Containerization, STT, Text-to-Speech Synthesis, Large Language Models (LLM), Python (Programming Language), UI, Tech-Savvy, Soft Skills, Scikit-Learn, Programming, Video Generation, Video Analytics, Regenerative Design, Diffusion, Research and Development (R&D), Applied Research, Fine Tuning, Deep Neural Networks (DNN), TensorFlow, PyTorch, NumPy, Large Language Model Operations (LLMOps), Keras, Problem Solving, Organization Skills, Knowledge Sharing, English, Communication, Prompt Engineering, Analytical Skills, Data Science, Transformer Models, Amazon Web Services (AWS), LangChain, Computer Vision, Generative Adversarial Networks (GANs), SAP Netweaver, SAP Ariba, Data Analysis, Marketing Management, Negotiation, Business Planning, Web Development, Machine Learning, AutoCAD",Master of Technology - MTech,"Indian Institute of Technology, Kanpur",,,,India,ml_engineer
AI/ML Data Engineer,"ReSurfX, Inc.",4.7,"Software Development Life Cycle (SDLC), Product Operations, Salesforce.com, Python (Programming Language), Amazon S3, Software Development, ConvLSTM2D, Long Short-term Memory (LSTM), Lightning Web Components, Apex Programming, JavaScript, SOQL, Convolutional Neural Networks (CNN), Flask, VGG16, TensorFlow, Talend, Alteryx, Microsoft Power BI, Machine Learning Algorithms, Algorithms, Presentations, Attention to Detail, ggplot, Exploratory Data Analysis, Data Preparation, Statistical Data Analysis, Relational Databases, Data Integration, Extract, Transform, Load (ETL), Google Cloud Platform (GCP), Continuous Integration and Continuous Delivery (CI/CD), Machine Learning, Data Pipelines, Statistics, Linear Algebra, Computer Programming, Data Science, Data Manipulation, Predictive Analytics, Mathematics, Presentation Skills, Optimization Algorithms, Data Analysis, SQL, Python, Java, Creative Writing, Ethereum, HTML, Soldity",Master of Science - MS in Information Systems,Northeastern University,"Databricks Fundamentals, Data Science: Machine Learning, Python for Data Science and Machine Learning Bootcamp",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Figr,1.0,"FAISS, Statistical Modeling, Explainable AI, Problem Solving, Figma (Software), Large Language Models (LLM), Computer Vision, Fine Tuning, Time Series Analysis, Time Series Forecasting, Transformers, Flask, Convolutional Neural Networks (CNN), Keras, Word Embeddings, Anomaly Detection, Scikit-Learn, Long Short-term Memory (LSTM), Pattern Recognition, Optimization Techniques, Evolutionary Computation, Genetic Algorithms, Swarm Intelligence, NLTK, AI, Text-to-Speech, GPT-3, Generative AI, PyTorch, JavaScript, UX Research, User Interface Design, User Experience Design (UED), Supervised Learning, Artificial Neural Networks, Unsupervised Learning, Recommender Systems, Reinforcement Learning, Neural Networks, Deep Learning, Data Analysis, Artificial Intelligence (AI), Machine Learning, Data Science, Python (Programming Language), Pandas (Software), SQL, MySQL, Data Visualization, Natural Language Processing (NLP), TensorFlow, Git, GitHub, Object-Oriented Programming (OOP), C (Programming Language), R, Java, User Experience (UX), Adobe Photoshop, Adobe InDesign, Adobe Illustrator, Canva, Guitar, Music Theory",Bachelor of Technology - BTech,Shiv Nadar University Chennai,"Google UX Design Specialization, Machine Learning Specialization, Unsupervised Learning, Recommenders, Reinforcement Learning, Deep Learning Foundations: Natural Language Processing with TensorFlow, Learning Git and GitHub, Advanced Learning Algorithms, Supervised Machine Learning: Regression and Classification, Grade 4 - Guitar, Grade 5 - Theory of Music",Bengaluru,Karnataka,India,ml_engineer
Sr AI/ML Engineer,Optum,10.6,"Ensemble, NLP, Deep Learning, Data Science, Python, Machine Learning, Statistics, Image Processing, Data Analysis, Analytics, R, JIRA, Perl, Core Java, Spring MVC, PL/SQL, C++, Oracle SQL Developer, SQL, Matlab, Keras, Tensorflow, HTML, Natural Language Processing, Supervised Learning, Regression Analysis, Gitlab, GNU Octave, Neural Networks, Pro*c, Visualization",Master of Science - MS,Liverpool John Moores University,"Fine-Tuning Large Language Models in Python, Fine Tune BERT for Text Classification with TensorFlow, Convolutional Neural Networks, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Machine Learning A-Z: Hands-On Python & R In Data Science, Machine Learning, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,ml_engineer
AI ML Engineer ,BCITS PVT LTD,2.0,"Retrieval-Augmented Generation (RAG), Vector Databases, FastAPI, Computer Vision, Optical Character Recognition (OCR), Annotation, Augmentation, Microsoft Excel, Microsoft PowerPoint, Microsoft Word, Typing, Statistics, Biotransformation, Healthcare, Cell Biology, Molecular Biology, Biochemistry, Biopharmaceuticals, Biostatistics, Bioinformatics, Environmental Management Systems, Environmental Impact Assessment, Environment, Health, and Safety (EHS), Environmental Awareness, Environmental Compliance, Chatbot Development, Custom GPTs, Data Scraping, Model Development, Parsera, Requests, Building Automation Systems (BAS), LLaMA, llama index, Llama2, huggingface, Application Programming Interfaces (API), Tableau, Machine Learning, Supervised Learning, Unsupervised Learning, Artificial Intelligence (AI), Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Neural Networks, Data Collection, Data Mining, Dashboards, Microsoft Power BI, Selenium, Natural Language Processing (NLP), Data Visualization, Gemini, Fine Tuning, Artificial Neural Networks, Selenium WebDriver, Beautiful Soup, Deep Learning, Large Language Models (LLM), Microsoft Office, Data Analytics, Stenography, Analytical Skills | Python | SQL | PowerBI, Problem Solving, EDA, SQL, Python (Programming Language), Data Science, Data Analysis, Analytical Skills, Financial Analysis, Business Analysis, Project Management, English, Research Skills, Marketing, Strategy, Adobe Photoshop",Bachelor of Science - BS,"University of Kashmir, Srinagar",AWS Certified AI Practitioner,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer - Internship,Cloudside,0.6,"Data Preparation, Anomaly Detection, Supervised Learning, Docker Products, Google Cloud Platform (GCP), Automation, Generative AI, Containerization, Large Language Models (LLM), Back-End Web Development, Application Programming Interfaces (API), feature proposal , Data Structures, Technical Communication, Web Applications, Data Science, Data Analysis, NumPy, pandas, Strategic Planning, Data Visualization, Debugging, Circuit Design, Data Engineering, Python (Programming Language), Machine Learning, Deep Learning, Java, Game Engine Technology, Code Analysis, Game Development, Code Readability, Team leader, Presenter, Strategic Communications, Team Management, Leadership Management, Public Speaking, Team Leadership, Project Management, Communication",Bachelor of Technology - BTech,Presidency University Bangalore,"Python for Data Science, AI & Development, Electronic Arts - Software Engineering Job Simulation, J.P. Morgan - Software Engineering Job Simulation",Bengaluru,Karnataka,India,ml_engineer
ML Engineer,SpotDraft,3.2,"Fine Tuning, Large Language Models (LLM), SQL, Deep Learning, Neural Networks, Natural Language Processing (NLP), Machine Learning, C (Programming Language), Python (Programming Language)",Bachelor of Engineering - BE,B. M. S. College of Engineering,"Microsoft Certified: Azure AI Fundamentals, Generative AI with Large Language Models, Microsoft Learn AI Skills Challenge, Machine Learning Certification Course for Beginners, Intro to Deep Learning, Getting Started with Neural Networks, Introduction to Natural Language Processing, Introduction to Programming Using Python, C programming for beginners",Bengaluru,Karnataka,India,ml_engineer
Senior Staff Machine Learning Engineer,Palo Alto Networks,10.7,"Multivariate Analysis, Exploratory Data Analysis, Statistical Software, Java, C, Python, Software Development, Open Source Software, Spring MVC, Spring Framework, Django, Hibernate, Git, Github, Maven, MySQL, Oracle Database, JUnit, GNU/Linux, Ruby on Rails, HTML, Microsoft Excel, Microsoft Office, Statistics, Big Data, C (Programming Language), Algorithms, SQL, Programming, Machine Learning, Natural Language Processing (NLP), MongoDB, Deep Learning, Data Science, Web Development, Artificial Intelligence (AI), Linux",Master of Science - MS,The University of Texas at Austin,"CSMS.ML.311: Machine Learning, GDPR Compliance: Essential Training, Learning GDPR, Neural Networks and Deep Learning, Statistics and R, The Data Scientist’s Toolbox",Bengaluru,Karnataka,India,ml_engineer
Associate II  (AI/ML Engineer),Capgemini Engineering,3.0,"Image Processing, Computer Vision, Gitlab, Git, Problem Solving, Reinforcement Learning, Neural Networks, Data Science, Machine Learning Algorithms, Generative AI Tools, Large Language Models (LLM), Communication, Software as a Service (SaaS), Artificial Intelligence (AI), Robotics, Natural Language Processing (NLP), Generative AI, Machine Learning, Deep Learning, OpenCV, Python (Programming Language), C++, C (Programming Language), Data Structures, Networking, Operating Systems",Bachelor of Engineering - BE,Jain College of Engineering and Research,,Bengaluru,Karnataka,India,ml_engineer
Staff ML Engineer,Samsung R&D Institute India - Bangalore,9.9,"MLOps, Research and Development (R&D), Large Language Models (LLM), Computer Vision, Natural Language Processing (NLP), Machine Learning, Deep Learning, Quantum Computing, Quantum Algorithms, Quantum Machine Learning, Machine Learning Algorithms, Data Science",Doctor of Philosophy - PhD,University of Oxford,,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer (LLM Engineer),Onelab Ventures,4.4,"Artificial Intelligence (AI), Amazon Web Services (AWS), Hugging Face, Python (Programming Language), Large Language Models (LLM), Visual Modeling, Llama Index, Email Analytics, Google API, API Testing, Microsoft Graph Data Connect, Conversational AI, Feature Engineering, Data Engineering, AWS SageMaker, Document Analysis, Excel Models, Cost-effective Solutions, AWS Rekognition, Machine Learning, Django, NLP, MySQL, Redis, Neo4j, PyTorch, Langchain, Rasa Platform, MongoDB, Streamlit, FastAPI, SQL, Microsoft Power BI, Deep Learning, Data Science, Natural Language Processing (NLP), Computer Vision, Intelligent Agents, Reinforcement and Online Learning, Big Data, C++",Master's degree,University of Southampton,"Applied Machine Learning in Python, Introduction to Data Science in Python, Machine Learning",Bengaluru,Karnataka,India,ml_engineer
Software Trainee,SUDEEKSHA Technologies,0.5,"Spring Framework, Java, Copy Editing, JavaScript, Full-Stack Development, Python (Programming Language), Programming, Analytical Skills, Web Development, HTML, Cascading Style Sheets (CSS), SQL, Application Support, MongoDB, MERN Stack, Written Communication",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,ml_engineer
ML Engineer,Samsung R&D Institute India,5.0,"PyTorch, Transformers, Generative Adversarial Networks (GANs), C++, Data Structures, Python (Programming Language), Android Development, Machine Learning, onnx, OpenCV, Computer Vision, Deep Learning",Integrated Mtech,"Indian Institute of Technology (Indian School of Mines), Dhanbad",,Bengaluru,Karnataka,India,ml_engineer
